Dates,1y,2y,3y,4y,5y,6y,7y,8y,9y,10y,12y,15y,20y,25y,30y,2yr,3yr,5yr,7yr,10yr,30yr,2y spread,3y spread,5y spread,7y spread,10y spread,30y spread,TUAISP,FVAISP,TYAISP,UXYAISP,USAISP,WNAISP
3/26/2018,2.4283,2.6107,2.7091,2.7605,2.7912,2.8132,2.8315,2.8507,2.8687,2.8859,2.9164,2.9442,2.9636,2.954,2.9386,2.2704,2.438,2.6401,2.7748,2.852,3.0859,33.78,26.731,14.91,5.53,3.36,-14.875,22.852,11.508,2.368,-0.45,1.459,-13.298
3/23/2018,2.4096,2.5833,2.6763,2.724,2.7509,2.7721,2.7904,2.8085,2.8275,2.8451,2.8758,2.9055,2.9284,2.921,2.9064,2.2538,2.4023,2.5993,2.7374,2.8135,3.0608,33,27.225,14.94,4.98,3,-15.625,20.168,11.455,1.893,-1.008,0.591,-13.924
3/22/2018,2.4127,2.5983,2.6987,2.7484,2.7762,2.7987,2.8148,2.8336,2.8495,2.8692,2.8976,2.9272,2.9475,2.9372,2.9199,2.2786,2.4269,2.6231,2.7523,2.8244,3.0624,31.625,27.1,15.38,6.3,4.15,-14.25,20.465,11.844,3.298,0.586,1.622,-12.517
3/21/2018,2.4297,2.627,2.7372,2.7944,2.8276,2.8526,2.8721,2.8899,2.9085,2.9264,2.9574,2.9864,3.0042,2.9963,2.9794,2.3055,2.4624,2.6741,2.8072,2.883,3.1186,31.875,27.225,15.35,6,4.25,-14.125,21.972,12.015,2.867,0.329,1.921,-12.401
3/20/2018,2.44,2.6468,2.7534,2.809,2.8405,2.8643,2.8821,2.8997,2.9172,2.9332,2.9638,2.991,3.0094,3.0004,2.9843,2.3448,2.4924,2.6962,2.8297,2.8959,3.1301,29.769,25.757,14.25,5.2,3.59,-14.75,20.405,11.249,2.305,-0.406,1.078,-13.269
3/19/2018,2.4048,2.6078,2.7119,2.7673,2.8008,2.8238,2.8428,2.8613,2.8774,2.8949,2.9258,2.953,2.9718,2.9639,2.9454,2.3075,2.4568,2.6553,2.7897,2.8555,3.0859,29.889,25.405,14.48,5.12,3.75,-14.25,20.818,11.099,2.064,-0.027,1.724,-12.703
3/16/2018,2.4079,2.6097,2.7161,2.7672,2.7964,2.819,2.8377,2.8563,2.8738,2.8901,2.921,2.9489,2.9689,2.9594,2.9414,2.2909,2.4431,2.6418,2.7772,2.8445,3.077,31.938,27.2,15.5,5.63,4.54,-13.5,21.526,12.33,3.18,0.803,2.422,-12.051
3/15/2018,2.3879,2.5876,2.6872,2.7391,2.7707,2.7948,2.8153,2.8334,2.8509,2.868,2.8993,2.9265,2.9463,2.9365,2.9166,2.2846,2.4294,2.6249,2.7623,2.828,3.0584,29.875,25.662,14.53,5.19,4,-14,19.057,11.466,1.962,-0.355,1.965,-12.204
3/14/2018,2.3768,2.5747,2.6756,2.7304,2.7646,2.7884,2.8073,2.8261,2.8437,2.8612,2.8943,2.924,2.9445,2.9371,2.9206,2.258,2.4076,2.6097,2.7499,2.817,3.0568,31.397,26.55,15.38,5.65,4.4,-13.75,21.083,12.77,2.438,0.25,2.215,-12.365
3/13/2018,2.3735,2.5821,2.688,2.7439,2.779,2.8068,2.8292,2.8517,2.8719,2.8922,2.9277,2.9604,2.9845,2.9766,2.9619,2.2539,2.413,2.6181,2.7698,2.8426,3.0981,32.418,27.337,15.88,5.85,4.9,-13.75,22.532,13.262,2.603,0.38,2.214,-12.206
3/12/2018,2.3596,2.5781,2.6896,2.7502,2.7867,2.8162,2.8402,2.8639,2.8841,2.9053,2.942,2.9762,2.9996,2.9938,2.9788,2.262,2.4193,2.635,2.7921,2.8681,3.1292,31.375,26.775,15,4.7,3.63,-15.25,20.914,12.184,1.356,-0.94,1.274,-14.015
3/9/2018,2.3431,2.5644,2.6838,2.7476,2.7884,2.8215,2.8488,2.8739,2.8973,2.9194,2.9582,2.9932,3.0182,3.0134,2.9981,2.258,2.4303,2.6502,2.8095,2.8938,3.158,30.439,25.151,13.78,3.75,2.53,-16,19.536,10.966,0.149,-1.873,0.153,-14.943
3/8/2018,2.3267,2.5428,2.6565,2.7195,2.7584,2.7908,2.8175,2.8423,2.8653,2.8867,2.9247,2.9592,2.9848,2.9791,2.9643,2.2498,2.4131,2.63,2.7822,2.8571,3.1218,28.902,24.08,12.88,3.52,3,-15.75,17.658,9.853,-0.105,-2.067,0.026,-14.573
3/7/2018,2.318,2.5374,2.657,2.7259,2.7681,2.8032,2.8316,2.8573,2.8812,2.9039,2.9421,2.9755,3.001,2.9953,2.9799,2.2519,2.4158,2.6485,2.8095,2.8827,3.1498,28.232,23.771,11.88,1.97,1.88,-17,17.22,8.917,-1.645,-3.342,-1.592,-15.977
3/6/2018,2.3091,2.5287,2.6511,2.7223,2.7674,2.8015,2.8312,2.8579,2.8812,2.9031,2.9415,2.9733,2.9989,2.9924,2.9764,2.2499,2.4184,2.6536,2.8144,2.8863,3.1531,27.688,23.132,11.28,1.57,1.57,-17.75,16.712,8.448,-1.86,-3.841,-2.077,-16.608
3/5/2018,2.2949,2.5123,2.632,2.7022,2.7472,2.7837,2.814,2.843,2.8665,2.8902,2.9295,2.9623,2.9866,2.9806,2.9643,2.2378,2.4017,2.6451,2.807,2.8808,3.1531,27.333,22.983,10.06,0.6,0.81,-18.813,16.302,7.418,-3.01,-4.596,-3.598,-17.575
3/2/2018,2.2823,2.499,2.616,2.6838,2.7294,2.7663,2.7986,2.8262,2.852,2.8755,2.9165,2.9514,2.9759,2.9704,2.958,2.2418,2.396,2.6283,2.7871,2.8643,3.1398,25.563,21.65,9.83,0.49,1.08,-18.313,15.359,7.316,-2.628,-4.281,-2.975,-17.142
3/1/2018,2.2733,2.4758,2.5804,2.6422,2.6816,2.715,2.7419,2.7694,2.7941,2.8179,2.8565,2.8906,2.9142,2.9102,2.8962,2.2117,2.357,2.5797,2.7327,2.8078,3.0834,26.025,22.275,10.08,0.94,0.88,-18.75,15.083,7.092,-2.679,-4.875,-3.432,-17.788
2/28/2018,2.3187,2.5333,2.6497,2.7124,2.7514,2.7833,2.8087,2.8332,2.8547,2.8773,2.9133,2.9456,2.9693,2.9611,2.9474,2.25,2.4065,2.6401,2.7945,2.8606,3.1242,28.382,24.315,11.08,1.49,1.58,-18,17.645,7.814,-2.147,-4.093,-2.638,-17.073
2/27/2018,2.3146,2.5421,2.6658,2.735,2.7767,2.8114,2.8398,2.8663,2.8897,2.912,2.9486,2.9835,3.005,2.9993,2.9843,2.26,2.4174,2.6603,2.8268,2.8934,3.1588,28.259,24.558,11.63,1.2,1.73,-17.5,23.006,10.955,-0.567,-2.412,-1.27,-15.86
2/26/2018,2.2898,2.4969,2.6143,2.679,2.7198,2.7561,2.7878,2.8143,2.841,2.8635,2.9053,2.9427,2.9695,2.9667,2.9541,2.2219,2.3705,2.6099,2.7821,2.8623,3.153,27.322,24.274,10.88,0.41,0.33,-20,23.637,11.282,-0.84,-3.531,-2.499,-17.822
2/23/2018,2.2723,2.4895,2.6122,2.6823,2.7253,2.762,2.7963,2.8254,2.8503,2.876,2.9207,2.9565,2.9849,2.9821,2.9682,2.238,2.3869,2.6183,2.7896,2.866,3.1555,24.875,22.538,10.53,0.4,0.68,-18.75,21.511,10.129,-0.899,-3.314,-1.404,-17.115
2/22/2018,2.2755,2.508,2.6433,2.7209,2.7715,2.8141,2.8501,2.8825,2.9112,2.9365,2.981,3.0211,3.0488,3.046,3.0337,2.246,2.4085,2.6552,2.8345,2.9207,3.2062,25.7,23.225,11.5,1.38,1.5,-17.375,22.694,11.297,-0.601,-2.847,-1.118,-15.964
2/21/2018,2.2917,2.5387,2.6844,2.7649,2.8163,2.8579,2.8935,2.9236,2.9516,2.9758,3.0192,3.0526,3.0775,3.0728,3.0582,2.2661,2.4358,2.6858,2.8672,2.95,3.2204,27.125,24.025,12.94,2.36,2.63,-16.375,24.285,12.238,0.426,-1.947,0.309,-14.57
2/20/2018,2.2591,2.4912,2.625,2.6995,2.7456,2.7868,2.821,2.8523,2.8784,2.9024,2.9447,2.9817,3.0067,3.0024,2.9889,2.2187,2.4055,2.6446,2.814,2.8896,3.153,27.015,21.875,10.13,0.82,1.53,-16.5,20.179,9.819,-1.386,-3.354,-0.372,-14.845
2/19/2018,2.2283,2.4775,2.616,2.688,2.727,2.77,2.8057,2.839,2.867,2.8897,2.9482,2.9728,3.001,2.991,2.9794,2.1895,2.3835,2.6291,2.8039,2.8749,3.1316,27.25,21.191,10,0.62,1.88,-15.25,19.604,9.104,-1.245,-3.062,0.525,-13.397
2/16/2018,2.2283,2.4581,2.5933,2.675,2.7285,2.7721,2.8105,2.8423,2.87,2.8947,2.9356,2.9728,2.998,2.9935,2.9803,2.1895,2.3835,2.6291,2.8039,2.8749,3.1316,26.872,21.191,9.88,0.62,1.88,-15.25,19.604,9.104,-1.245,-3.062,0.525,-13.397
2/15/2018,2.229,2.4688,2.6117,2.6953,2.7516,2.7974,2.837,2.87,2.8991,2.925,2.9639,3.0004,3.024,3.0203,3.0029,2.1844,2.4076,2.6508,2.8362,2.9095,3.1637,28.5,21.044,9.9,-0.13,1.44,-16.125,18.965,8.529,-2.035,-3.794,0.243,-14.453
2/14/2018,2.206,2.4398,2.5825,2.6703,2.7295,2.7814,2.824,2.8604,2.8915,2.9181,2.9601,2.9947,3.0201,3.0144,2.9993,2.1636,2.3939,2.6319,2.826,2.9022,3.162,27.622,18.8,9.63,-0.29,1.5,-16.313,17.971,7.957,-2.069,-3.569,-0.414,-14.326
2/13/2018,2.149,2.3577,2.4865,2.5723,2.6349,2.6884,2.7346,2.7743,2.8076,2.8355,2.8819,2.9207,2.9497,2.9461,2.9336,2.104,2.3069,2.5418,2.7405,2.8294,3.1111,25.313,17.833,9.25,-0.69,0.69,-17.875,17.171,7.607,-2.497,-4.043,-0.872,-15.639
2/12/2018,2.1482,2.3583,2.4951,2.5881,2.6555,2.7131,2.7632,2.8059,2.8415,2.8716,2.9185,2.96,2.9907,2.9892,2.9775,2.0753,2.3042,2.5587,2.7655,2.8585,3.1439,27.827,18.862,9.59,-0.2,1.25,-16.75,17.801,7.979,-2.394,-3.225,0.355,-14.535
2/9/2018,2.1375,2.3498,2.4863,2.576,2.6415,2.699,2.7499,2.7925,2.8293,2.8608,2.9085,2.9515,2.9838,2.9834,2.9748,2.0732,2.2879,2.5433,2.7479,2.8512,3.1596,27.696,19.908,9.69,-0.03,0.81,-18.75,20.018,8.778,-1.867,-3.568,-3.141,-16.644
2/8/2018,2.1299,2.3432,2.4776,2.5648,2.6277,2.6814,2.7325,2.7744,2.8093,2.8398,2.8862,2.9289,2.9617,2.9617,2.9515,2.1034,2.2988,2.538,2.7301,2.824,3.1293,23.938,17.575,8.81,0,1.5,-17.75,17.764,7.993,-1.645,-2.738,-2.604,-15.668
2/7/2018,2.1205,2.3494,2.4935,2.5841,2.6489,2.704,2.7509,2.7919,2.8262,2.8548,2.9003,2.9402,2.9698,2.9696,2.9586,2.1235,2.3205,2.5565,2.7351,2.8359,3.1139,22.625,17.15,9.23,1.56,1.81,-15.563,16.855,8.201,-0.297,-1.001,0.392,-13.566
2/6/2018,2.1105,2.347,2.4886,2.5753,2.635,2.6869,2.7321,2.7705,2.8019,2.8293,2.8699,2.9062,2.9316,2.9289,2.9112,2.1051,2.2847,2.5396,2.7101,2.8016,3.0659,24.154,20.596,9.56,1.97,2.56,-15.125,18.087,8.946,0.194,-0.415,1.577,-12.938
2/5/2018,2.0675,2.2788,2.4028,2.4812,2.5352,2.5838,2.6268,2.6619,2.6924,2.7187,2.7641,2.8079,2.8393,2.8397,2.8296,2.0241,2.1819,2.4369,2.6132,2.7056,3.006,25.188,21.056,9.81,1,1.31,-17.5,19.721,9.943,-0.727,-1.749,-0.996,-16.218
2/2/2018,2.1207,2.3657,2.524,2.6212,2.6854,2.7412,2.7847,2.8201,2.8512,2.8771,2.9159,2.9483,2.9702,2.967,2.9528,2.1413,2.323,2.5883,2.7648,2.8411,3.0868,21.726,19.956,9.56,1.96,3.5,-13.563,16.061,8.58,-0.055,0.438,2.809,-11.307
2/1/2018,2.1118,2.3618,2.5143,2.6025,2.6587,2.7052,2.7444,2.7764,2.8042,2.8278,2.8646,2.8977,2.9215,2.9171,2.9032,2.1609,2.3222,2.5712,2.7246,2.7896,3.0241,19.738,19.275,8.6,2.33,3.69,-12.125,14.878,7.611,0.224,1.047,3.814,-9.894
1/31/2018,2.096,2.3319,2.4684,2.5424,2.5893,2.6304,2.6617,2.6887,2.7145,2.7355,2.7711,2.8028,2.8277,2.8271,2.8128,2.1406,2.2832,2.5139,2.6477,2.705,2.9348,18.834,18.369,7.56,1.25,2.88,-12.25,13.907,7.054,-0.174,0.652,4.364,-9.791
1/30/2018,2.0823,2.3153,2.4483,2.5268,2.5793,2.6221,2.659,2.6896,2.7165,2.7398,2.7771,2.8105,2.8391,2.8355,2.8242,2.1243,2.2608,2.5054,2.6501,2.7199,2.9706,18.813,18.563,7.25,0.69,1.88,-14.75,14.738,7.209,-1.149,-0.514,2.173,-12.32
1/29/2018,2.0833,2.312,2.4378,2.5149,2.5625,2.6038,2.6396,2.6681,2.6944,2.718,2.7552,2.7905,2.8165,2.814,2.8044,2.1163,2.2523,2.4903,2.6254,2.6936,2.9421,19.375,18.446,7.06,1.23,2.31,-13.875,14.754,7.503,-0.169,0.116,3.73,-11.598
1/26/2018,2.0756,2.3046,2.4272,2.4996,2.5453,2.5788,2.6103,2.6373,2.6616,2.6843,2.7215,2.7561,2.7835,2.7823,2.7725,2.1163,2.2411,2.4702,2.5958,2.6599,2.9114,18.625,18.65,7.19,1.38,2.31,-13.938,13.966,7.156,-0.173,-0.201,3.588,-11.915
1/25/2018,2.0548,2.269,2.3852,2.4517,2.4936,2.5293,2.5604,2.5878,2.6135,2.636,2.6735,2.7105,2.7396,2.7409,2.7272,2.0842,2.1993,2.42,2.5468,2.617,2.8809,18.325,18.6,7.35,1.25,1.88,-15.188,13.928,7.423,0.103,-0.615,2.602,-13.217
1/24/2018,2.0423,2.2589,2.3824,2.4548,2.5054,2.5486,2.5858,2.6191,2.6502,2.6756,2.7189,2.7593,2.7938,2.797,2.7875,2.0762,2.1964,2.4343,2.5717,2.6465,2.9283,17.973,18.38,7.06,1.31,2.94,-14.063,13.939,7.292,-0.128,0.286,3.925,-12.323
1/23/2018,2.0287,2.2412,2.3591,2.4305,2.4802,2.5207,2.5559,2.5884,2.6176,2.6441,2.6869,2.7279,2.7634,2.7676,2.7597,2.0403,2.1744,2.412,2.5391,2.6131,2.8945,20,18.575,6.69,1.69,2.94,-13.438,14.356,7.334,0.22,0.501,4.594,-11.766
1/22/2018,2.0398,2.2661,2.395,2.4709,2.5222,2.5668,2.605,2.6393,2.6693,2.696,2.7377,2.7766,2.8097,2.8123,2.8031,2.0608,2.1988,2.4476,2.579,2.65,2.913,20.24,19.581,7.31,2.71,4.46,-11.063,14.797,7.788,1.052,2.126,6.98,-9.018
1/19/2018,2.0471,2.2674,2.3969,2.4741,2.5294,2.577,2.6191,2.656,2.6875,2.7167,2.7589,2.8009,2.8359,2.8373,2.8279,2.0647,2.2014,2.4491,2.5839,2.6592,2.9331,20.066,19.396,7.75,3.64,5.56,-10.688,14.709,8.186,1.739,3.219,7.744,-8.468
1/18/2018,2.0373,2.2526,2.3658,2.4333,2.479,2.5193,2.5545,2.5858,2.6132,2.639,2.6785,2.7146,2.7488,2.7505,2.7412,2.0434,2.1682,2.418,2.5535,2.6256,2.9033,20.487,19.667,6.13,0,1.29,-16.25,14.816,6.899,-1.609,-1.171,1.786,-14.341
1/17/2018,2.0378,2.2472,2.3534,2.4145,2.4576,2.491,2.5219,2.5493,2.575,2.5975,2.6334,2.6688,2.6992,2.7009,2.6935,2.0431,2.1653,2.4043,2.5285,2.5904,2.857,20.21,18.779,5.21,-0.81,0.69,-16.5,14.106,5.737,-2.215,-1.618,1.936,-14.288
1/16/2018,2.0208,2.2156,2.3152,2.3718,2.4096,2.4394,2.4702,2.4958,2.5208,2.5444,2.5815,2.619,2.6533,2.658,2.6492,2.0142,2.1218,2.3517,2.4713,2.5371,2.8254,20.125,19.25,5.63,-0.56,0.45,-17.75,14.524,6.507,-1.756,-1.495,1.401,-15.491
1/15/2018,2.0145,2.214,2.3145,2.3547,2.3924,2.429,2.45,2.484,2.51,2.5435,2.5781,2.6209,2.6551,2.6975,2.6575,1.9976,2.1163,2.3465,2.4762,2.5462,2.8491,19.25,17.979,4.5,-1.75,-0.25,-19.438,14.124,5.537,-3.143,-3.015,-0.24,-17.087
1/12/2018,1.9996,2.194,2.2973,2.3552,2.3947,2.4292,2.4604,2.4886,2.5158,2.5392,2.5806,2.6196,2.6556,2.6624,2.6546,1.9976,2.1163,2.3465,2.4762,2.5462,2.8491,19.188,17.979,4.75,-1.84,-0.81,-19.438,14.124,5.537,-3.143,-3.015,-0.24,-17.087
1/11/2018,1.981,2.1704,2.2702,2.328,2.3704,2.4075,2.4407,2.4717,2.502,2.5284,2.573,2.6149,2.6562,2.6656,2.6602,1.9786,2.0919,2.3259,2.4659,2.5367,2.8673,19.199,17.872,4.44,-2.61,-0.94,-20.75,13.609,4.994,-3.936,-4.179,-1.4,-18.6
1/10/2018,1.9742,2.1687,2.2708,2.3287,2.3706,2.412,2.4472,2.4808,2.5125,2.5393,2.587,2.6345,2.6779,2.6891,2.6875,1.9724,2.0892,2.3291,2.4708,2.5568,2.8984,19.459,17.951,4.2,-2.62,-1.81,-21.188,14.423,4.933,-4.051,-4.416,-1.375,-19.065
1/9/2018,1.9677,2.1657,2.2695,2.3311,2.3734,2.4131,2.4493,2.4825,2.513,2.5415,2.59,2.638,2.6827,2.695,2.6925,1.9682,2.0765,2.3307,2.4658,2.553,2.8952,19.625,18.932,4.31,-2.01,-1.13,-20.25,14.615,4.997,-3.351,-3.59,0.044,-17.985
1/8/2018,1.959,2.1466,2.2399,2.2915,2.3273,2.3585,2.3889,2.4173,2.4435,2.468,2.5144,2.5598,2.6028,2.6137,2.6101,1.9579,2.057,2.287,2.4041,2.48,2.8113,18.913,18.153,4,-1.93,-1.25,-20.125,12.999,4.549,-3.093,-3.81,0.769,-17.563
1/5/2018,1.9575,2.1489,2.2452,2.2964,2.3324,2.3628,2.3915,2.4195,2.4448,2.4701,2.5155,2.56,2.6034,2.615,2.6107,1.9599,2.0596,2.2886,2.4065,2.4763,2.8105,18.737,18.735,4.28,-1.34,-0.78,-20,13.739,4.853,-2.739,-3.367,1.236,-17.322
1/4/2018,1.9537,2.1407,2.233,2.2804,2.3131,2.343,2.3706,2.3958,2.421,2.446,2.4903,2.5351,2.577,2.5877,2.5854,1.9515,2.037,2.2682,2.3818,2.4525,2.7863,18.613,19.525,4.35,-1.43,-0.85,-20.25,13.358,5.142,-2.627,-3.441,0.688,-17.968
1/3/2018,1.9311,2.1106,2.2017,2.2508,2.2852,2.3182,2.3483,2.3776,2.4064,2.433,2.4808,2.5286,2.5739,2.5862,2.5838,1.9313,2.0149,2.2448,2.3646,2.4471,2.7855,17.839,18.827,4,-1.9,-1.5,-20.275,12.713,4.781,-2.785,-4.07,0.29,-17.907
1/2/2018,1.9244,2.1071,2.1993,2.2479,2.2826,2.3189,2.3523,2.384,2.4145,2.444,2.4925,2.5425,2.591,2.6025,2.6018,1.9191,2.0092,2.2481,2.3793,2.4633,2.8136,18.309,18.567,3.44,-2.73,-2.13,-21.25,13.445,4.514,-3.799,-4.617,-0.827,-18.941
1/1/2018,1.8992,2.078,2.169,2.214,2.245,2.2785,2.3106,2.3412,2.37,2.398,2.4445,2.4897,2.5331,2.5439,2.541,1.883,1.9707,2.2064,2.3327,2.4054,2.7399,18.75,19.347,3.5,-2.44,-1.25,-20,13.367,3.863,-4.042,-4.226,-0.663,-18.34
12/29/2017,1.8992,2.078,2.169,2.2105,2.2437,2.2765,2.3106,2.3412,2.37,2.398,2.4445,2.4897,2.5345,2.5439,2.5423,1.883,1.9707,2.2064,2.3327,2.4054,2.7399,18.75,19.347,3.44,-2.44,-1.13,-20,13.367,3.863,-4.042,-4.226,-0.663,-18.34
12/28/2017,1.9055,2.0867,2.1814,2.2318,2.2706,2.3039,2.3362,2.3654,2.3914,2.4189,2.4631,2.5075,2.5488,2.558,2.5539,1.9071,1.995,2.2361,2.3586,2.4305,2.7561,17.919,18.588,3.31,-2.46,-1.31,-20.25,14.276,4.434,-3.729,-4.164,0.252,-17.86
12/27/2017,1.8996,2.0719,2.1637,2.2125,2.247,2.281,2.313,2.342,2.3694,2.3955,2.4408,2.4858,2.5267,2.5362,2.5327,1.893,1.9758,2.1934,2.3313,2.4107,2.7461,17.813,18.476,5.13,-2.17,-1.69,-21.5,13.924,4.399,-3.947,-4.254,-0.554,-19.016
12/26/2017,1.913,2.0973,2.1926,2.2472,2.2864,2.3266,2.3592,2.3901,2.4188,2.4483,2.494,2.541,2.588,2.5987,2.5968,1.8991,2.0139,2.2424,2.3833,2.4756,2.8246,19.746,17.824,4.5,-2.5,-2.75,-23.025,13.758,4.13,-4.617,-5.285,-2.399,-20.782
12/25/2017,1.9156,2.1,2.197,2.2543,2.295,2.3355,2.3719,2.4042,2.4349,2.4685,2.5168,2.5595,2.6145,2.6154,2.6222,1.8906,2.0083,2.249,2.3931,2.481,2.8309,20.75,18.738,4.5,-2.3,-2.25,-22,13.204,4.132,-4.073,-4.705,-2.601,-20.862
12/22/2017,1.9156,2.1,2.197,2.2536,2.2949,2.3355,2.3719,2.403,2.4335,2.4615,2.5084,2.5595,2.6045,2.6154,2.614,1.8906,2.0083,2.249,2.3931,2.481,2.8309,20.68,18.738,4.56,-2.3,-2.31,-22,13.204,4.132,-4.073,-4.705,-2.601,-20.862
12/21/2017,1.9043,2.0852,2.186,2.2458,2.2938,2.334,2.3723,2.4062,2.4389,2.4677,2.52,2.5714,2.6205,2.6349,2.6342,1.8775,1.9943,2.2451,2.3952,2.4826,2.8419,20.55,18.825,4.83,-2.63,-1.63,-20.75,13.987,4.118,-3.957,-4.212,-1.056,-19.082
12/20/2017,1.8896,2.071,2.1699,2.2341,2.2842,2.3288,2.3693,2.4079,2.4432,2.4743,2.5312,2.5869,2.639,2.6562,2.6559,1.8567,1.9861,2.2366,2.3976,2.497,2.8767,21.275,18.45,4.56,-2.8,-2.25,-22.438,14.674,4.24,-4.434,-5.101,-1.635,-20.208
12/19/2017,1.8845,2.0624,2.1574,2.2191,2.2676,2.3079,2.346,2.3812,2.414,2.4445,2.496,2.5479,2.5978,2.6118,2.6097,1.8525,1.9751,2.2212,2.3702,2.4644,2.8198,20.829,18.1,4.5,-2.47,-1.88,-21,13.848,4.119,-3.834,-4.887,-0.513,-19.128
12/18/2017,1.8641,2.0339,2.1224,2.1779,2.2194,2.2557,2.2921,2.3241,2.3555,2.385,2.434,2.4851,2.5318,2.5452,2.5432,1.8277,1.9452,2.1673,2.3035,2.3942,2.7407,20.35,17.475,5.14,-1.31,-1,-19.75,13.898,5.068,-2.632,-3.549,1.321,-17.6
12/15/2017,1.8568,2.0252,2.1139,2.164,2.2002,2.232,2.2606,2.2888,2.3176,2.3433,2.3887,2.4377,2.4808,2.4935,2.491,1.8358,1.9479,2.1537,2.2764,2.353,2.6873,18.688,16.625,4.53,-1.85,-0.95,-19.775,12.135,3.963,-2.72,-3.518,1.356,-17.636
12/14/2017,1.8443,2.013,2.1025,2.1525,2.195,2.2272,2.2585,2.2898,2.3183,2.3457,2.3948,2.4447,2.4931,2.5068,2.5055,1.811,1.9235,2.1384,2.2664,2.3493,2.7063,19.57,17.709,5.5,-0.97,-0.44,-20.25,12.727,4.818,-2.31,-3.499,1.625,-17.899
12/13/2017,1.8245,1.9834,2.0706,2.126,2.1675,2.2084,2.2461,2.2797,2.314,2.3465,2.3998,2.4554,2.5092,2.5253,2.5255,1.7743,1.8911,2.1049,2.2468,2.3422,2.7269,20.629,17.831,6.39,-0.4,0.13,-20.125,14.331,6.244,-1.469,-2.793,1.581,-17.93
12/12/2017,1.8467,2.0259,2.1233,2.1851,2.2337,2.2733,2.3111,2.3452,2.3788,2.4082,2.4613,2.5146,2.5666,2.5821,2.5814,1.8271,1.9531,2.1718,2.3154,2.4011,2.7762,19.775,16.75,6.13,-0.56,0.54,-19.375,13.105,5.607,-1.572,-2.551,2.402,-17.087
12/11/2017,1.8348,2.0149,2.1106,2.1731,2.2197,2.262,2.3005,2.3374,2.3717,2.4003,2.4547,2.5097,2.563,2.5785,2.5779,1.8189,1.9375,2.1566,2.3006,2.3886,2.7762,19.307,17.158,6.19,-0.15,1.08,-19.75,13.638,5.717,-1.874,-2.168,2.886,-17.388
12/8/2017,1.8211,1.997,2.0935,2.1538,2.2029,2.2458,2.2861,2.324,2.357,2.3882,2.4424,2.4975,2.5509,2.5668,2.5664,1.7945,1.9069,2.1398,2.2883,2.376,2.7685,20.025,18.45,6.25,-0.36,1.13,-20.313,14.37,5.727,-1.543,-2.449,2.06,-17.938
12/7/2017,1.812,1.9914,2.087,2.1498,2.2,2.2415,2.28,2.3147,2.3483,2.3785,2.4313,2.4847,2.5363,2.5512,2.5503,1.8024,1.912,2.138,2.2832,2.3634,2.7607,18.563,17.575,6.13,-0.13,1.38,-21.238,13.139,5.388,-1.217,-2.559,1.453,-18.812
12/6/2017,1.8048,1.9848,2.0799,2.141,2.1873,2.2261,2.264,2.2977,2.33,2.3594,2.413,2.4668,2.5178,2.5342,2.5327,1.8064,1.9146,2.1262,2.2612,2.3385,2.73,17.813,16.525,6.03,0.06,2,-19.75,12.863,4.821,-0.717,-2.24,3.21,-17.225
12/5/2017,1.8061,1.995,2.0961,2.1553,2.1995,2.2385,2.275,2.307,2.3385,2.3673,2.4192,2.4723,2.5225,2.5377,2.5345,1.8184,1.9282,2.1428,2.2782,2.3509,2.7315,17.142,16.625,5.56,-0.57,1.56,-19.75,12.638,4.187,-1.741,-2.728,2.932,-17.118
12/4/2017,1.7958,1.9884,2.094,2.1568,2.2035,2.2471,2.2875,2.3249,2.358,2.3896,2.442,2.499,2.5514,2.5674,2.5662,1.8063,1.9226,2.1428,2.288,2.3723,2.7638,18.024,17,6,-0.24,1.69,-20.013,13.55,5.068,-1.121,-2.795,2.742,-17.255
12/1/2017,1.775,1.9592,2.0648,2.1268,2.1736,2.2169,2.259,2.2973,2.3295,2.3636,2.4183,2.4778,2.533,2.5508,2.5492,1.772,1.884,2.1127,2.2708,2.3615,2.7615,18.75,18,6.14,-1.4,0.18,-21.25,13.848,5.473,-2.142,-3.924,1.43,-18.761
11/30/2017,1.7832,1.9705,2.0781,2.1462,2.199,2.2468,2.292,2.334,2.3708,2.4055,2.4653,2.5241,2.5816,2.5998,2.6013,1.782,1.8919,2.1375,2.3073,2.4097,2.8269,19.008,18.562,6.08,-1.6,-0.38,-22.625,14.618,5.699,-2.96,-4.614,-0.414,-20.681
11/29/2017,1.7685,1.9438,2.0463,2.1143,2.1694,2.2184,2.2643,2.3057,2.3448,2.381,2.4437,2.5055,2.5664,2.5853,2.588,1.762,1.8644,2.1059,2.2828,2.3882,2.8245,18,18.175,6.19,-2.06,-0.75,-23.5,14.346,6.342,-2.343,-5.069,-1.087,-21.626
11/28/2017,1.7543,1.9198,2.0143,2.0755,2.1253,2.1689,2.21,2.2507,2.2875,2.3214,2.3822,2.4429,2.502,2.524,2.5263,1.746,1.8398,2.0594,2.2205,2.3277,2.7577,17.363,17.311,6.5,-1.14,-0.63,-23.25,15.95,7.248,-1.476,-4.607,0.053,-20.912
11/27/2017,1.7548,1.9197,2.0105,2.0731,2.1134,2.1649,2.2034,2.2491,2.2847,2.3205,2.382,2.4473,2.5073,2.5281,2.5317,1.7404,1.8342,2.0468,2.2156,2.3277,2.7677,17.66,17.696,7.19,-0.85,-0.69,-23.5,17.012,7.52,-1.207,-4.551,-0.071,-21.238
